Name;Station;Time;Air temperature;Mean wind speed;Wind direction;Cloud cover;Relative air humidity
Svalbard Lufthavn;SN99840;15.11.2020 10:00;0.3;12.2;235;7;87
Svalbard Lufthavn;SN99840;15.11.2020 11:00;-1.6;13.8;235;-;83
Svalbard Lufthavn;SN99840;15.11.2020 12:00;-2.3;6.9;205;-;79
Svalbard Lufthavn;SN99840;15.11.2020 13:00;-3.3;10;226;7;79
Svalbard Lufthavn;SN99840;15.11.2020 14:00;-4.5;15.4;249;-;79
Svalbard Lufthavn;SN99840;15.11.2020 15:00;-5.2;15.1;244;-;74
Svalbard Lufthavn;SN99840;15.11.2020 16:00;-5.5;17.7;245;7;69
Svalbard Lufthavn;SN99840;15.11.2020 17:00;-6.2;15.4;248;-;81
Svalbard Lufthavn;SN99840;15.11.2020 18:00;-6.4;14.1;253;-;77
Svalbard Lufthavn;SN99840;15.11.2020 19:00;-6.4;13.1;257;7;69
Svalbard Lufthavn;SN99840;15.11.2020 20:00;-6.7;13.3;260;-;65
Svalbard Lufthavn;SN99840;15.11.2020 21:00;-7.2;13.1;259;-;67
Svalbard Lufthavn;SN99840;15.11.2020 22:00;-7.2;13.5;263;6;59
Svalbard Lufthavn;SN99840;15.11.2020 23:00;-7.2;12.2;264;-;61
Svalbard Lufthavn;SN99840;16.11.2020 00:00;-7.5;13;258;-;63
Svalbard Lufthavn;SN99840;16.11.2020 01:00;-7.4;12.5;254;7;65
Svalbard Lufthavn;SN99840;16.11.2020 02:00;-7.3;13.3;263;-;56
Svalbard Lufthavn;SN99840;16.11.2020 03:00;-7.4;12.5;247;-;60
Svalbard Lufthavn;SN99840;16.11.2020 04:00;-7.8;11;243;7;71
Svalbard Lufthavn;SN99840;16.11.2020 05:00;-7.4;14;254;-;60
Svalbard Lufthavn;SN99840;16.11.2020 06:00;-7.7;13.8;277;-;66
Svalbard Lufthavn;SN99840;16.11.2020 07:00;-7.6;14.9;268;4;63
Svalbard Lufthavn;SN99840;16.11.2020 08:00;-7.6;14.3;268;-;61
Svalbard Lufthavn;SN99840;16.11.2020 09:00;-7.4;13.8;269;-;58
Svalbard Lufthavn;SN99840;16.11.2020 10:00;-7.4;13.3;272;4;59
Svalbard Lufthavn;SN99840;16.11.2020 11:00;-7.3;13;271;-;57
Svalbard Lufthavn;SN99840;16.11.2020 12:00;-7.4;12.6;262;-;57
Svalbard Lufthavn;SN99840;16.11.2020 13:00;-7.6;9.4;256;2;64
Svalbard Lufthavn;SN99840;16.11.2020 14:00;-7.4;9.1;258;-;65
Svalbard Lufthavn;SN99840;16.11.2020 15:00;-6.9;10.3;271;-;54
Svalbard Lufthavn;SN99840;16.11.2020 16:00;-7;9;273;4;60
Svalbard Lufthavn;SN99840;16.11.2020 17:00;-6.9;9;284;-;60
Svalbard Lufthavn;SN99840;16.11.2020 18:00;-6.8;8.1;291;-;61
Svalbard Lufthavn;SN99840;16.11.2020 19:00;-6.7;7.2;293;7;55
Svalbard Lufthavn;SN99840;16.11.2020 20:00;-6.7;6.8;284;-;55
Svalbard Lufthavn;SN99840;16.11.2020 21:00;-6.6;5;289;-;53
Svalbard Lufthavn;SN99840;16.11.2020 22:00;-6.7;4.4;299;7;53
Svalbard Lufthavn;SN99840;16.11.2020 23:00;-6.6;2.1;292;-;54
Svalbard Lufthavn;SN99840;17.11.2020 00:00;-6.5;3.3;312;-;56
Svalbard Lufthavn;SN99840;17.11.2020 01:00;-6.4;3.4;322;7;53
Svalbard Lufthavn;SN99840;17.11.2020 02:00;-6.4;2.7;290;-;56
Svalbard Lufthavn;SN99840;17.11.2020 03:00;-6.6;3.1;333;-;55
Svalbard Lufthavn;SN99840;17.11.2020 04:00;-7.8;2.9;321;7;63
Svalbard Lufthavn;SN99840;17.11.2020 05:00;-7.6;1.4;324;-;59
Svalbard Lufthavn;SN99840;17.11.2020 06:00;-8.3;0.8;69;-;64
Svalbard Lufthavn;SN99840;17.11.2020 07:00;-8.5;3;133;4;65
Svalbard Lufthavn;SN99840;17.11.2020 08:00;-9.1;4.4;115;-;65
Svalbard Lufthavn;SN99840;17.11.2020 09:00;-8.7;4.2;132;-;63
Svalbard Lufthavn;SN99840;17.11.2020 10:00;-9.6;4.5;105;0;67
Svalbard Lufthavn;SN99840;17.11.2020 11:00;-9.7;4.8;107;-;70
Svalbard Lufthavn;SN99840;17.11.2020 12:00;-9.7;5.1;101;-;66
Svalbard Lufthavn;SN99840;17.11.2020 13:00;-9.5;4;120;1;67
Svalbard Lufthavn;SN99840;17.11.2020 14:00;-8.7;3.1;100;-;64
Svalbard Lufthavn;SN99840;17.11.2020 15:00;-8;4.1;132;-;65
Svalbard Lufthavn;SN99840;17.11.2020 16:00;-7.8;4.3;98;1;68
Svalbard Lufthavn;SN99840;17.11.2020 17:00;-7.6;5.7;98;-;68
Svalbard Lufthavn;SN99840;17.11.2020 18:00;-7;5.7;110;-;69
Svalbard Lufthavn;SN99840;17.11.2020 19:00;-6.8;6.1;109;5;68
Svalbard Lufthavn;SN99840;17.11.2020 20:00;-6.9;4.3;89;-;70
Svalbard Lufthavn;SN99840;17.11.2020 21:00;-6.8;5.4;98;-;71
Svalbard Lufthavn;SN99840;17.11.2020 22:00;-6.4;5.2;96;6;68
Svalbard Lufthavn;SN99840;17.11.2020 23:00;-6.3;5;70;-;60
Svalbard Lufthavn;SN99840;18.11.2020 00:00;-6.7;5.6;86;-;60
Svalbard Lufthavn;SN99840;18.11.2020 01:00;-6.8;4.6;69;3;64
Svalbard Lufthavn;SN99840;18.11.2020 02:00;-5.9;6;71;-;57
Svalbard Lufthavn;SN99840;18.11.2020 03:00;-5.7;5.4;79;-;53
Svalbard Lufthavn;SN99840;18.11.2020 04:00;-6.2;4.2;101;7;54
Svalbard Lufthavn;SN99840;18.11.2020 05:00;-5.4;4.2;101;-;46
Svalbard Lufthavn;SN99840;18.11.2020 06:00;-5.4;3.3;92;-;48
Svalbard Lufthavn;SN99840;18.11.2020 07:00;-5.2;7.5;41;7;50
Svalbard Lufthavn;SN99840;18.11.2020 08:00;-5.9;9.5;36;-;67
Svalbard Lufthavn;SN99840;18.11.2020 09:00;-6.5;9.2;33;-;65
Svalbard Lufthavn;SN99840;18.11.2020 10:00;-6.8;9.5;21;3;64
Svalbard Lufthavn;SN99840;18.11.2020 11:00;-7.2;7.6;38;-;60
Svalbard Lufthavn;SN99840;18.11.2020 12:00;-7.2;6.5;26;-;59
Svalbard Lufthavn;SN99840;18.11.2020 13:00;-7.5;6.2;350;5;61
Svalbard Lufthavn;SN99840;18.11.2020 14:00;-7.8;5.9;340;-;60
Svalbard Lufthavn;SN99840;18.11.2020 15:00;-8.1;5.6;345;-;59
Svalbard Lufthavn;SN99840;18.11.2020 16:00;-8.5;5.1;8;5;58
Svalbard Lufthavn;SN99840;18.11.2020 17:00;-8.5;5.8;15;-;58
Svalbard Lufthavn;SN99840;18.11.2020 18:00;-8.6;6.2;360;-;59
Svalbard Lufthavn;SN99840;18.11.2020 19:00;-8.6;5.1;354;6;59
Svalbard Lufthavn;SN99840;18.11.2020 20:00;-8.7;3.5;3;-;61
Svalbard Lufthavn;SN99840;18.11.2020 21:00;-8.1;3.1;345;-;63
Svalbard Lufthavn;SN99840;18.11.2020 22:00;-8;2.7;358;5;57
Svalbard Lufthavn;SN99840;18.11.2020 23:00;-8.3;3.7;9;-;62
Svalbard Lufthavn;SN99840;19.11.2020 00:00;-7.9;2.3;66;-;61
Svalbard Lufthavn;SN99840;19.11.2020 01:00;-8.3;1.5;131;7;69
Svalbard Lufthavn;SN99840;19.11.2020 02:00;-8.2;3.1;126;-;66
Svalbard Lufthavn;SN99840;19.11.2020 03:00;-8.8;2.9;91;-;69
Svalbard Lufthavn;SN99840;19.11.2020 04:00;-8.9;2.5;67;3;69
Svalbard Lufthavn;SN99840;19.11.2020 05:00;-9.3;3.1;105;-;67
Svalbard Lufthavn;SN99840;19.11.2020 06:00;-9.4;2.3;106;-;74
Svalbard Lufthavn;SN99840;19.11.2020 07:00;-9;2;146;2;67
Svalbard Lufthavn;SN99840;19.11.2020 08:00;-9.3;1.5;112;-;69
Svalbard Lufthavn;SN99840;19.11.2020 09:00;-9.4;1.7;120;-;74
Svalbard Lufthavn;SN99840;19.11.2020 10:00;-9.1;1.4;128;4;75
Svalbard Lufthavn;SN99840;19.11.2020 11:00;-9;1.3;218;-;73
Svalbard Lufthavn;SN99840;19.11.2020 12:00;-9.1;0.9;218;-;70
Svalbard Lufthavn;SN99840;19.11.2020 13:00;-8.8;0.6;209;3;72
Svalbard Lufthavn;SN99840;19.11.2020 14:00;-8.6;1.8;205;-;71
Svalbard Lufthavn;SN99840;19.11.2020 15:00;-7.1;1;135;-;69
Svalbard Lufthavn;SN99840;19.11.2020 16:00;-6;5.5;348;7;64
Svalbard Lufthavn;SN99840;19.11.2020 17:00;-5.9;5.7;345;-;63
Svalbard Lufthavn;SN99840;19.11.2020 18:00;-5.7;5.8;345;-;63
Svalbard Lufthavn;SN99840;19.11.2020 19:00;-6;6.8;326;5;67
Svalbard Lufthavn;SN99840;19.11.2020 20:00;-6.6;7.8;338;-;61
Svalbard Lufthavn;SN99840;19.11.2020 21:00;-7.1;8.1;331;-;58
Svalbard Lufthavn;SN99840;19.11.2020 22:00;-7.4;7.5;341;1;60
Svalbard Lufthavn;SN99840;19.11.2020 23:00;-7.8;7.8;336;-;61
Svalbard Lufthavn;SN99840;20.11.2020 00:00;-8.2;6.1;334;-;64
Svalbard Lufthavn;SN99840;20.11.2020 01:00;-8.3;5.1;329;4;63
Svalbard Lufthavn;SN99840;20.11.2020 02:00;-8.5;5.5;325;-;60
Svalbard Lufthavn;SN99840;20.11.2020 03:00;-8.9;6.3;350;-;54
Svalbard Lufthavn;SN99840;20.11.2020 04:00;-9.2;5.4;348;2;54
Svalbard Lufthavn;SN99840;20.11.2020 05:00;-9.3;5.2;346;-;55
Svalbard Lufthavn;SN99840;20.11.2020 06:00;-9.2;5.4;325;-;60
Svalbard Lufthavn;SN99840;20.11.2020 07:00;-9.6;5.1;344;2;52
Svalbard Lufthavn;SN99840;20.11.2020 08:00;-9.5;3.7;331;-;52
Svalbard Lufthavn;SN99840;20.11.2020 09:00;-9.8;3.5;337;-;60
Svalbard Lufthavn;SN99840;20.11.2020 10:00;-10.1;3.8;319;3;64
Svalbard Lufthavn;SN99840;20.11.2020 11:00;-11.4;1.2;37;-;66
Svalbard Lufthavn;SN99840;20.11.2020 12:00;-11.5;3.6;108;-;68
Svalbard Lufthavn;SN99840;20.11.2020 13:00;-11.5;3.3;109;2;68
Svalbard Lufthavn;SN99840;20.11.2020 14:00;-11.5;3.8;104;-;69
Svalbard Lufthavn;SN99840;20.11.2020 15:00;-11.2;3.7;104;-;69
Svalbard Lufthavn;SN99840;20.11.2020 16:00;-12.2;2.9;98;3;74
Svalbard Lufthavn;SN99840;20.11.2020 17:00;-11.2;1;112;-;76
Svalbard Lufthavn;SN99840;20.11.2020 18:00;-10.9;3.5;101;-;72
Svalbard Lufthavn;SN99840;20.11.2020 19:00;-10.8;4.2;109;7;74
Svalbard Lufthavn;SN99840;20.11.2020 20:00;-10.6;2.1;124;-;81
Svalbard Lufthavn;SN99840;20.11.2020 21:00;-9.9;5;106;-;77
Svalbard Lufthavn;SN99840;20.11.2020 22:00;-10.3;3.3;111;7;76
Svalbard Lufthavn;SN99840;20.11.2020 23:00;-10.5;4.5;107;-;76
Svalbard Lufthavn;SN99840;21.11.2020 00:00;-10;4.9;107;-;74
Svalbard Lufthavn;SN99840;21.11.2020 01:00;-9.1;4.6;106;7;78
Svalbard Lufthavn;SN99840;21.11.2020 02:00;-9.9;5.1;110;-;77
Svalbard Lufthavn;SN99840;21.11.2020 03:00;-9.1;4.3;109;-;73
Svalbard Lufthavn;SN99840;21.11.2020 04:00;-8.9;4.1;104;7;74
Svalbard Lufthavn;SN99840;21.11.2020 05:00;-8.4;4.2;109;-;73
Svalbard Lufthavn;SN99840;21.11.2020 06:00;-8.2;4;105;-;75
Svalbard Lufthavn;SN99840;21.11.2020 07:00;-7.3;2.6;88;7;74
Svalbard Lufthavn;SN99840;21.11.2020 08:00;-7.6;2.5;99;-;73
Svalbard Lufthavn;SN99840;21.11.2020 09:00;-7.2;1.9;87;-;72
Svalbard Lufthavn;SN99840;21.11.2020 10:00;-7.2;1.2;118;7;75
Svalbard Lufthavn;SN99840;21.11.2020 11:00;-7.1;1.8;86;-;77
Svalbard Lufthavn;SN99840;21.11.2020 12:00;-6.8;1.9;125;-;77
Svalbard Lufthavn;SN99840;21.11.2020 13:00;-6.8;2.8;107;7;74
Svalbard Lufthavn;SN99840;21.11.2020 14:00;-7;4.1;89;-;77
Svalbard Lufthavn;SN99840;21.11.2020 15:00;-6.6;0.7;171;-;78
Svalbard Lufthavn;SN99840;21.11.2020 16:00;-6.5;1.8;171;7;78
Svalbard Lufthavn;SN99840;21.11.2020 17:00;-6.1;1.8;164;-;72
Svalbard Lufthavn;SN99840;21.11.2020 18:00;-6.7;3.1;111;-;76
Svalbard Lufthavn;SN99840;21.11.2020 19:00;-6.4;3.9;96;7;79
Svalbard Lufthavn;SN99840;21.11.2020 20:00;-6.3;2.2;59;-;74
Svalbard Lufthavn;SN99840;21.11.2020 21:00;-6;0.8;117;-;77
Svalbard Lufthavn;SN99840;21.11.2020 22:00;-5.4;2.6;106;7;74
Svalbard Lufthavn;SN99840;21.11.2020 23:00;-5.4;1.8;113;-;78
Svalbard Lufthavn;SN99840;22.11.2020 00:00;-5.4;0.8;130;-;74
Svalbard Lufthavn;SN99840;22.11.2020 01:00;-5.5;0;0;7;73
Svalbard Lufthavn;SN99840;22.11.2020 02:00;-5.4;0.7;314;-;75
Svalbard Lufthavn;SN99840;22.11.2020 03:00;-5;1;95;-;74
Svalbard Lufthavn;SN99840;22.11.2020 04:00;-5.5;3;113;7;78
Svalbard Lufthavn;SN99840;22.11.2020 05:00;-5;1.1;192;-;75
Svalbard Lufthavn;SN99840;22.11.2020 06:00;-5.3;3.3;97;-;76
Svalbard Lufthavn;SN99840;22.11.2020 07:00;-5.3;1.1;175;7;70
Svalbard Lufthavn;SN99840;22.11.2020 08:00;-5.6;1.3;132;-;73
Svalbard Lufthavn;SN99840;22.11.2020 09:00;-4.6;1.3;235;-;73
Svalbard Lufthavn;SN99840;22.11.2020 10:00;-4.7;1.3;94;7;80
Svalbard Lufthavn;SN99840;22.11.2020 11:00;-5;3.1;104;-;88
Svalbard Lufthavn;SN99840;22.11.2020 12:00;-5.4;4.3;107;-;82
Svalbard Lufthavn;SN99840;22.11.2020 13:00;-5.6;1.9;98;7;76
Svalbard Lufthavn;SN99840;22.11.2020 14:00;-5.6;2.5;113;-;80
Svalbard Lufthavn;SN99840;22.11.2020 15:00;-5.1;3.9;109;-;80
Svalbard Lufthavn;SN99840;22.11.2020 16:00;-5.8;3.5;144;7;80
Svalbard Lufthavn;SN99840;22.11.2020 17:00;-6;1.4;101;-;79
Svalbard Lufthavn;SN99840;22.11.2020 18:00;-7.4;1.8;150;-;73
Svalbard Lufthavn;SN99840;22.11.2020 19:00;-5.9;1.3;137;3;77
Svalbard Lufthavn;SN99840;22.11.2020 20:00;-6.7;1.9;104;-;78
Svalbard Lufthavn;SN99840;22.11.2020 21:00;-8.4;3.7;100;-;83
Svalbard Lufthavn;SN99840;22.11.2020 22:00;-8.3;2;103;0;80
Svalbard Lufthavn;SN99840;22.11.2020 23:00;-8.6;2.5;95;-;82
Svalbard Lufthavn;SN99840;23.11.2020 00:00;-8.7;5.4;107;-;79
Svalbard Lufthavn;SN99840;23.11.2020 01:00;-8.5;4.5;110;6;79
Svalbard Lufthavn;SN99840;23.11.2020 02:00;-7.5;5.1;105;-;81
Svalbard Lufthavn;SN99840;23.11.2020 03:00;-7.3;5.3;114;-;78
Svalbard Lufthavn;SN99840;23.11.2020 04:00;-6.5;4.7;104;7;73
Svalbard Lufthavn;SN99840;23.11.2020 05:00;-6.3;1.9;108;-;75
Svalbard Lufthavn;SN99840;23.11.2020 06:00;-5.6;3.1;109;-;74
Svalbard Lufthavn;SN99840;23.11.2020 07:00;-5.1;2;104;7;76
Svalbard Lufthavn;SN99840;23.11.2020 08:00;-5.5;3.3;99;-;77
Svalbard Lufthavn;SN99840;23.11.2020 09:00;-4;0.9;141;-;72
Svalbard Lufthavn;SN99840;23.11.2020 10:00;-3.7;3.1;104;7;72
Svalbard Lufthavn;SN99840;23.11.2020 11:00;-3.5;1.9;77;-;74
Svalbard Lufthavn;SN99840;23.11.2020 12:00;-2.4;3;179;-;67
Svalbard Lufthavn;SN99840;23.11.2020 13:00;-3.1;2.4;117;7;75
Svalbard Lufthavn;SN99840;23.11.2020 14:00;-3;5.7;174;-;76
Svalbard Lufthavn;SN99840;23.11.2020 15:00;-3.5;5;179;-;70
Svalbard Lufthavn;SN99840;23.11.2020 16:00;-2.3;5;164;4;73
Svalbard Lufthavn;SN99840;23.11.2020 17:00;-2;6;128;-;67
Svalbard Lufthavn;SN99840;23.11.2020 18:00;-1.8;5.8;125;-;64
Svalbard Lufthavn;SN99840;23.11.2020 19:00;-1.4;3.8;146;7;69
Svalbard Lufthavn;SN99840;23.11.2020 20:00;-1.4;6.2;174;-;69
Svalbard Lufthavn;SN99840;23.11.2020 21:00;-1.8;5.1;191;-;79
Svalbard Lufthavn;SN99840;23.11.2020 22:00;-0.8;3.4;241;7;72
Svalbard Lufthavn;SN99840;23.11.2020 23:00;-1;6.2;228;-;66
Svalbard Lufthavn;SN99840;24.11.2020 00:00;-1.8;2.3;202;-;70
Svalbard Lufthavn;SN99840;24.11.2020 01:00;-1.5;4.1;201;7;66
Svalbard Lufthavn;SN99840;24.11.2020 02:00;-1.4;2.9;202;-;62
Svalbard Lufthavn;SN99840;24.11.2020 03:00;-1.9;2;162;-;67
Svalbard Lufthavn;SN99840;24.11.2020 04:00;-1.9;2.7;134;7;70
Svalbard Lufthavn;SN99840;24.11.2020 05:00;-2.1;2;223;-;64
Svalbard Lufthavn;SN99840;24.11.2020 06:00;-2.5;2;169;-;70
Svalbard Lufthavn;SN99840;24.11.2020 07:00;-2.2;3;167;7;63
Svalbard Lufthavn;SN99840;24.11.2020 08:00;-2.9;5.6;220;-;67
Svalbard Lufthavn;SN99840;24.11.2020 09:00;-2.6;4.2;218;-;74
Svalbard Lufthavn;SN99840;24.11.2020 10:00;-3.2;6.9;264;8;86
Svalbard Lufthavn;SN99840;24.11.2020 11:00;-3.9;4.4;222;-;86
Svalbard Lufthavn;SN99840;24.11.2020 12:00;-4.3;1.2;90;-;81
Svalbard Lufthavn;SN99840;24.11.2020 13:00;-4.3;2.8;120;7;86
Svalbard Lufthavn;SN99840;24.11.2020 14:00;-4.1;4.5;99;-;89
Svalbard Lufthavn;SN99840;24.11.2020 15:00;-4;4;91;-;83
Svalbard Lufthavn;SN99840;24.11.2020 16:00;-2.2;5.4;126;7;62
Svalbard Lufthavn;SN99840;24.11.2020 17:00;-1.9;6.1;130;-;59
Svalbard Lufthavn;SN99840;24.11.2020 18:00;-1.9;3.3;169;-;62
Svalbard Lufthavn;SN99840;24.11.2020 19:00;-1.8;3.3;112;7;64
Svalbard Lufthavn;SN99840;24.11.2020 20:00;-1.7;6.8;116;-;69
Svalbard Lufthavn;SN99840;24.11.2020 21:00;-2.8;5.6;103;-;88
Svalbard Lufthavn;SN99840;24.11.2020 22:00;-2.9;2.6;99;8;91
Svalbard Lufthavn;SN99840;24.11.2020 23:00;-2.8;1.7;99;-;93
Svalbard Lufthavn;SN99840;25.11.2020 00:00;-3;0;0;-;93
Svalbard Lufthavn;SN99840;25.11.2020 01:00;-2.6;7.6;360;8;91
Svalbard Lufthavn;SN99840;25.11.2020 02:00;-3.6;9.1;336;-;93
Svalbard Lufthavn;SN99840;25.11.2020 03:00;-4.1;10.3;335;-;91
Svalbard Lufthavn;SN99840;25.11.2020 04:00;-4.1;9.1;336;8;88
Svalbard Lufthavn;SN99840;25.11.2020 05:00;-4.3;8.2;339;-;76
Svalbard Lufthavn;SN99840;25.11.2020 06:00;-4.4;7.4;334;-;72
Svalbard Lufthavn;SN99840;25.11.2020 07:00;-4.6;3.7;358;7;80
Svalbard Lufthavn;SN99840;25.11.2020 08:00;-5.3;2.6;339;-;78
Svalbard Lufthavn;SN99840;25.11.2020 09:00;-5.2;3.2;14;-;78
Svalbard Lufthavn;SN99840;25.11.2020 10:00;-5.2;1.8;318;7;74
Svalbard Lufthavn;SN99840;25.11.2020 11:00;-5.5;0.8;198;-;77
Svalbard Lufthavn;SN99840;25.11.2020 12:00;-5.8;4.3;329;-;75
Svalbard Lufthavn;SN99840;25.11.2020 13:00;-5.4;4.9;344;7;60
Svalbard Lufthavn;SN99840;25.11.2020 14:00;-5.6;5.7;331;-;60
Svalbard Lufthavn;SN99840;25.11.2020 15:00;-5.6;5.1;327;-;62
Svalbard Lufthavn;SN99840;25.11.2020 16:00;-5.9;6.3;326;7;63
Svalbard Lufthavn;SN99840;25.11.2020 17:00;-5.9;5.3;316;-;63
Svalbard Lufthavn;SN99840;25.11.2020 18:00;-6.1;4.9;322;-;55
Svalbard Lufthavn;SN99840;25.11.2020 19:00;-6.3;5.8;325;7;56
Svalbard Lufthavn;SN99840;25.11.2020 20:00;-6.7;6.1;313;-;56
Svalbard Lufthavn;SN99840;25.11.2020 21:00;-7;4.8;295;-;57
Svalbard Lufthavn;SN99840;25.11.2020 22:00;-7.5;4.8;299;7;61
Svalbard Lufthavn;SN99840;25.11.2020 23:00;-7.6;6.3;296;-;61
Svalbard Lufthavn;SN99840;26.11.2020 00:00;-8.2;6.3;267;-;59
Svalbard Lufthavn;SN99840;26.11.2020 01:00;-8.8;3.8;305;7;57
Svalbard Lufthavn;SN99840;26.11.2020 02:00;-8.4;2.8;297;-;59
Svalbard Lufthavn;SN99840;26.11.2020 03:00;-8.2;2.2;210;-;59
Svalbard Lufthavn;SN99840;26.11.2020 04:00;-8.2;1.8;188;7;61
Svalbard Lufthavn;SN99840;26.11.2020 05:00;-7.9;1.1;180;-;60
Svalbard Lufthavn;SN99840;26.11.2020 06:00;-8;2.8;156;-;68
Svalbard Lufthavn;SN99840;26.11.2020 07:00;-8.6;4.1;108;7;72
Svalbard Lufthavn;SN99840;26.11.2020 08:00;-8.6;2.7;115;-;71
Svalbard Lufthavn;SN99840;26.11.2020 09:00;-7.9;4.8;113;-;70
Svalbard Lufthavn;SN99840;26.11.2020 10:00;-7.8;5.2;115;7;70
Svalbard Lufthavn;SN99840;26.11.2020 11:00;-7.6;4.4;118;-;65
Svalbard Lufthavn;SN99840;26.11.2020 12:00;-7.2;4.6;181;-;63
Svalbard Lufthavn;SN99840;26.11.2020 13:00;-6.6;4.3;124;7;65
Svalbard Lufthavn;SN99840;26.11.2020 14:00;-5.3;5.8;191;-;59
Svalbard Lufthavn;SN99840;26.11.2020 15:00;-5.5;7.6;192;-;70
Svalbard Lufthavn;SN99840;26.11.2020 16:00;-5.5;7;178;6;60
Svalbard Lufthavn;SN99840;26.11.2020 17:00;-4.7;9.6;179;-;59
Svalbard Lufthavn;SN99840;26.11.2020 18:00;-4.9;7.3;171;-;58
Svalbard Lufthavn;SN99840;26.11.2020 19:00;-5.4;6.4;114;7;60
Svalbard Lufthavn;SN99840;26.11.2020 20:00;-5.5;8.4;124;-;60
Svalbard Lufthavn;SN99840;26.11.2020 21:00;-5;8.1;110;-;61
Svalbard Lufthavn;SN99840;26.11.2020 22:00;-4.7;10.6;115;7;65
Svalbard Lufthavn;SN99840;26.11.2020 23:00;-4;8.6;119;-;65
Svalbard Lufthavn;SN99840;27.11.2020 00:00;-3.6;10.9;114;-;69
Svalbard Lufthavn;SN99840;27.11.2020 01:00;-3.5;11;121;4;70
Svalbard Lufthavn;SN99840;27.11.2020 02:00;-3;10.4;122;-;64
Svalbard Lufthavn;SN99840;27.11.2020 03:00;-3.4;12.5;109;-;82
Svalbard Lufthavn;SN99840;27.11.2020 04:00;-2.7;13.6;114;7;85
Svalbard Lufthavn;SN99840;27.11.2020 05:00;-1.4;10.6;108;-;81
Svalbard Lufthavn;SN99840;27.11.2020 06:00;-0.6;8.2;111;-;80
Svalbard Lufthavn;SN99840;27.11.2020 07:00;0.6;11.1;114;7;78
Svalbard Lufthavn;SN99840;27.11.2020 08:00;1.3;10.1;115;-;76
Svalbard Lufthavn;SN99840;27.11.2020 09:00;1.2;11.1;116;-;84
Svalbard Lufthavn;SN99840;27.11.2020 10:00;1.3;11.6;114;8;87
Svalbard Lufthavn;SN99840;27.11.2020 11:00;1.5;8.3;123;-;87
Svalbard Lufthavn;SN99840;27.11.2020 12:00;2.4;7.7;216;-;80
Svalbard Lufthavn;SN99840;27.11.2020 13:00;1.8;6.6;222;8;78
Svalbard Lufthavn;SN99840;27.11.2020 14:00;1.6;8.4;231;-;70
Svalbard Lufthavn;SN99840;27.11.2020 15:00;1.7;7.8;219;-;59
Svalbard Lufthavn;SN99840;27.11.2020 16:00;0.1;7.8;178;7;75
Svalbard Lufthavn;SN99840;27.11.2020 17:00;0.1;6.4;168;-;78
Svalbard Lufthavn;SN99840;27.11.2020 18:00;-1.1;3.4;131;-;94
Svalbard Lufthavn;SN99840;27.11.2020 19:00;1.4;5.3;196;6;68
Svalbard Lufthavn;SN99840;27.11.2020 20:00;2;6.4;185;-;61
Svalbard Lufthavn;SN99840;27.11.2020 21:00;1.5;6.3;182;-;60
Svalbard Lufthavn;SN99840;27.11.2020 22:00;1.5;7.6;162;6;63
Svalbard Lufthavn;SN99840;27.11.2020 23:00;2;4.8;164;-;66
Svalbard Lufthavn;SN99840;28.11.2020 00:00;1.8;7.7;162;-;72
Svalbard Lufthavn;SN99840;28.11.2020 01:00;1.6;6.7;215;6;65
Svalbard Lufthavn;SN99840;28.11.2020 02:00;0.9;5.7;211;-;72
Svalbard Lufthavn;SN99840;28.11.2020 03:00;-0.5;11.7;217;-;78
Svalbard Lufthavn;SN99840;28.11.2020 04:00;-1.6;14.7;220;0;79
Svalbard Lufthavn;SN99840;28.11.2020 05:00;-2;13.2;221;-;79
Svalbard Lufthavn;SN99840;28.11.2020 06:00;-2.2;14.2;219;-;79
Svalbard Lufthavn;SN99840;28.11.2020 07:00;-2;11.6;209;0;73
Svalbard Lufthavn;SN99840;28.11.2020 08:00;-2.1;10;201;-;76
Svalbard Lufthavn;SN99840;28.11.2020 09:00;-2;9.8;205;-;71
Svalbard Lufthavn;SN99840;28.11.2020 10:00;-2.6;11.4;199;8;72
Svalbard Lufthavn;SN99840;28.11.2020 11:00;-3.2;12;214;-;79
Svalbard Lufthavn;SN99840;28.11.2020 12:00;-3.3;10.6;208;-;73
Svalbard Lufthavn;SN99840;28.11.2020 13:00;-3.5;8.7;222;8;72
Svalbard Lufthavn;SN99840;28.11.2020 14:00;-3.9;8.7;222;-;76
Svalbard Lufthavn;SN99840;28.11.2020 15:00;-4.2;7.5;214;-;77
Svalbard Lufthavn;SN99840;28.11.2020 16:00;-4.3;8.3;217;8;74
Svalbard Lufthavn;SN99840;28.11.2020 17:00;-4.2;8.3;208;-;75
Svalbard Lufthavn;SN99840;28.11.2020 18:00;-4.2;9.2;200;-;72
Svalbard Lufthavn;SN99840;28.11.2020 19:00;-4.6;7.3;213;7;80
Svalbard Lufthavn;SN99840;28.11.2020 20:00;-4.4;10.5;217;-;76
Svalbard Lufthavn;SN99840;28.11.2020 21:00;-4.1;9.9;208;-;70
Svalbard Lufthavn;SN99840;28.11.2020 22:00;-3.9;9.1;217;7;72
Svalbard Lufthavn;SN99840;28.11.2020 23:00;-3.9;8;204;-;74
Svalbard Lufthavn;SN99840;29.11.2020 00:00;-3.9;7.2;218;-;78
Svalbard Lufthavn;SN99840;29.11.2020 01:00;-3.7;7.5;248;7;76
